row_index,file_name,object_id,image_path,gt_mask_path,sam_mask_path,sam_score,stability_score,generated_mask_count,iou,boundary_f1,image_gen_latency_sec,image_gen_fps,device,model_type,points_per_side,pred_iou_thresh,stability_score_thresh,crop_n_layers,crop_n_points_downscale_factor,min_mask_region_area
9771,result_2018-08-21-11-31-48.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-31-48.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09771_result_2018-08-21-11-31-48_obj3.png,,0.98725426197052,0.9789891839027405,25,0.9619432437511746,0.8948037129859842,1.4092613940001684,0.7095915663747193,cuda,vit_b,16,0.9,0.92,0,,
9772,result_2018-08-21-11-31-48.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-31-48.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09772_result_2018-08-21-11-31-48_obj5.png,,0.9869524240493774,0.9814610481262207,25,0.9115695326024236,0.5671853668145109,1.4092613940001684,0.7095915663747193,cuda,vit_b,16,0.9,0.92,0,,
9773,result_2018-08-21-11-32-18.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-32-18.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09773_result_2018-08-21-11-32-18_obj3.png,,0.9535284042358398,0.9704889059066772,28,0.960501596843885,0.9008707527412586,1.406676740999501,0.7108953826089848,cuda,vit_b,16,0.9,0.92,0,,
9774,result_2018-08-21-11-32-18.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-32-18.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09774_result_2018-08-21-11-32-18_obj5.png,,0.9859939813613892,0.9804100394248962,28,0.9079503941549703,0.5480660413667504,1.406676740999501,0.7108953826089848,cuda,vit_b,16,0.9,0.92,0,,
9775,result_2018-08-21-11-32-18.png,6,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-32-18.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09775_result_2018-08-21-11-32-18_obj6.png,,0.9137186408042908,0.9731400609016418,28,0.9516079943187582,0.9302047437152874,1.406676740999501,0.7108953826089848,cuda,vit_b,16,0.9,0.92,0,,
9776,result_2018-08-21-11-33-00.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-33-00.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09776_result_2018-08-21-11-33-00_obj3.png,,0.9157496690750122,0.9318025708198547,28,0.328683355627747,0.14536999236763168,1.407921226000326,0.7102670103503138,cuda,vit_b,16,0.9,0.92,0,,
9777,result_2018-08-21-11-33-00.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-33-00.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09777_result_2018-08-21-11-33-00_obj5.png,,0.9894142746925354,0.9818103313446045,28,0.8978119740322192,0.5190107050572167,1.407921226000326,0.7102670103503138,cuda,vit_b,16,0.9,0.92,0,,
9778,result_2018-08-21-11-33-00.png,6,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-33-00.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09778_result_2018-08-21-11-33-00_obj6.png,,0.9399054646492004,0.9767441749572754,28,0.9523713011755168,0.9274641987664248,1.407921226000326,0.7102670103503138,cuda,vit_b,16,0.9,0.92,0,,
9779,result_2018-08-21-11-33-00.png,7,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-33-00.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09779_result_2018-08-21-11-33-00_obj7.png,,0.9676786065101624,0.9751253724098206,28,0.8871123097669043,0.6908729951413196,1.407921226000326,0.7102670103503138,cuda,vit_b,16,0.9,0.92,0,,
9780,result_2018-08-21-11-33-58.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-33-58.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09780_result_2018-08-21-11-33-58_obj3.png,,0.931166410446167,0.9592824578285217,28,0.32552245229783366,0.1608125264494287,1.4219339880000916,0.7032675274936431,cuda,vit_b,16,0.9,0.92,0,,
9781,result_2018-08-21-11-33-58.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-33-58.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09781_result_2018-08-21-11-33-58_obj5.png,,0.9911937117576599,0.9834654927253723,28,0.9108939488759448,0.5438313869888326,1.4219339880000916,0.7032675274936431,cuda,vit_b,16,0.9,0.92,0,,
9782,result_2018-08-21-11-33-58.png,6,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-33-58.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09782_result_2018-08-21-11-33-58_obj6.png,,0.9125232100486755,0.9581473469734192,28,0.9537636584378794,0.9268396373866834,1.4219339880000916,0.7032675274936431,cuda,vit_b,16,0.9,0.92,0,,
9783,result_2018-08-21-11-33-58.png,7,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-33-58.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09783_result_2018-08-21-11-33-58_obj7.png,,0.9679679870605469,0.9764188528060913,28,0.886748844375963,0.6931407942238267,1.4219339880000916,0.7032675274936431,cuda,vit_b,16,0.9,0.92,0,,
9784,result_2018-08-21-11-33-58.png,8,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-33-58.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09784_result_2018-08-21-11-33-58_obj8.png,,0.9694636464118958,0.9770562648773193,28,0.7376130978026713,0.6525170867935621,1.4219339880000916,0.7032675274936431,cuda,vit_b,16,0.9,0.92,0,,
9785,result_2018-08-21-11-34-48.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-34-48.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09785_result_2018-08-21-11-34-48_obj3.png,,0.938206136226654,0.9749057292938232,32,0.3247163578917133,0.1647875108412836,1.3857402900002853,0.7216359423307193,cuda,vit_b,16,0.9,0.92,0,,
9786,result_2018-08-21-11-34-48.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-34-48.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09786_result_2018-08-21-11-34-48_obj5.png,,0.9918633103370667,0.9815694689750671,32,0.8923801287594888,0.5073807594166174,1.3857402900002853,0.7216359423307193,cuda,vit_b,16,0.9,0.92,0,,
9787,result_2018-08-21-11-34-48.png,6,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-34-48.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09787_result_2018-08-21-11-34-48_obj6.png,,0.9178929924964905,0.9783385992050171,32,0.9523955147808358,0.9259364887423616,1.3857402900002853,0.7216359423307193,cuda,vit_b,16,0.9,0.92,0,,
9788,result_2018-08-21-11-34-48.png,7,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-34-48.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09788_result_2018-08-21-11-34-48_obj7.png,,0.9675539135932922,0.9763669371604919,32,0.8820473350009621,0.6687779716301298,1.3857402900002853,0.7216359423307193,cuda,vit_b,16,0.9,0.92,0,,
9789,result_2018-08-21-11-34-48.png,8,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-34-48.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09789_result_2018-08-21-11-34-48_obj8.png,,0.9678759574890137,0.9734897613525391,32,0.761615284411637,0.5727817608727606,1.3857402900002853,0.7216359423307193,cuda,vit_b,16,0.9,0.92,0,,
9790,result_2018-08-21-11-34-48.png,9,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-34-48.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09790_result_2018-08-21-11-34-48_obj9.png,,0.9155709147453308,0.9612561464309692,32,0.8926275992438564,0.955152345087299,1.3857402900002853,0.7216359423307193,cuda,vit_b,16,0.9,0.92,0,,
9791,result_2018-08-21-11-35-50.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-35-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09791_result_2018-08-21-11-35-50_obj3.png,,0.9310508966445923,0.9722182154655457,33,0.3248105152067543,0.16406618993561645,1.4145821689999138,0.7069225258982187,cuda,vit_b,16,0.9,0.92,0,,
9792,result_2018-08-21-11-35-50.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-35-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09792_result_2018-08-21-11-35-50_obj5.png,,0.9889187812805176,0.9825436472892761,33,0.8943732911210246,0.5127721991651425,1.4145821689999138,0.7069225258982187,cuda,vit_b,16,0.9,0.92,0,,
9793,result_2018-08-21-11-35-50.png,6,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-35-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09793_result_2018-08-21-11-35-50_obj6.png,,0.9354623556137085,0.9755184650421143,33,0.9525258673158856,0.9323695902796668,1.4145821689999138,0.7069225258982187,cuda,vit_b,16,0.9,0.92,0,,
9794,result_2018-08-21-11-35-50.png,7,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-35-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09794_result_2018-08-21-11-35-50_obj7.png,,0.968468427658081,0.9772090911865234,33,0.8858957090629209,0.6756493687079371,1.4145821689999138,0.7069225258982187,cuda,vit_b,16,0.9,0.92,0,,
9795,result_2018-08-21-11-35-50.png,8,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-35-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09795_result_2018-08-21-11-35-50_obj8.png,,0.9411913752555847,0.9683571457862854,33,0.7521663778162911,0.5690892841698619,1.4145821689999138,0.7069225258982187,cuda,vit_b,16,0.9,0.92,0,,
9796,result_2018-08-21-11-35-50.png,9,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-35-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09796_result_2018-08-21-11-35-50_obj9.png,,0.9826263785362244,0.9474489092826843,33,0.009602446483180429,0.22240179527299675,1.4145821689999138,0.7069225258982187,cuda,vit_b,16,0.9,0.92,0,,
9797,result_2018-08-21-11-35-50.png,10,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-35-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09797_result_2018-08-21-11-35-50_obj10.png,,0.9930071830749512,0.9884058237075806,33,0.904616558565433,0.9104514742320361,1.4145821689999138,0.7069225258982187,cuda,vit_b,16,0.9,0.92,0,,
9798,result_2018-08-21-11-37-20.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-37-20.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09798_result_2018-08-21-11-37-20_obj3.png,,0.9607877731323242,0.979318380355835,31,0.32524155169927416,0.17444395987788924,1.3931897820002632,0.7177772999197973,cuda,vit_b,16,0.9,0.92,0,,
9799,result_2018-08-21-11-37-20.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-37-20.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09799_result_2018-08-21-11-37-20_obj5.png,,0.9696839451789856,0.9766062498092651,31,0.8976994380673359,0.5222092953109785,1.3931897820002632,0.7177772999197973,cuda,vit_b,16,0.9,0.92,0,,
9800,result_2018-08-21-11-37-20.png,6,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-37-20.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09800_result_2018-08-21-11-37-20_obj6.png,,0.9396071434020996,0.9762917757034302,31,0.9538211712168883,0.9322236361778612,1.3931897820002632,0.7177772999197973,cuda,vit_b,16,0.9,0.92,0,,
9801,result_2018-08-21-11-37-20.png,7,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-37-20.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09801_result_2018-08-21-11-37-20_obj7.png,,0.9667646884918213,0.9753605723381042,31,0.8872369183240008,0.6685048674807269,1.3931897820002632,0.7177772999197973,cuda,vit_b,16,0.9,0.92,0,,
9802,result_2018-08-21-11-37-20.png,8,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-37-20.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09802_result_2018-08-21-11-37-20_obj8.png,,0.9633820652961731,0.9774501323699951,31,0.7625590382138256,0.6340592645483755,1.3931897820002632,0.7177772999197973,cuda,vit_b,16,0.9,0.92,0,,
9803,result_2018-08-21-11-37-20.png,9,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-37-20.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09803_result_2018-08-21-11-37-20_obj9.png,,0.9882805943489075,0.9725139141082764,31,0.0020579923823565546,0.2210739941371646,1.3931897820002632,0.7177772999197973,cuda,vit_b,16,0.9,0.92,0,,
9804,result_2018-08-21-11-37-20.png,10,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-37-20.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09804_result_2018-08-21-11-37-20_obj10.png,,0.9954826831817627,0.9908902645111084,31,0.9081163859111792,0.9468558119839084,1.3931897820002632,0.7177772999197973,cuda,vit_b,16,0.9,0.92,0,,
9805,result_2018-08-21-11-37-20.png,11,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-37-20.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09805_result_2018-08-21-11-37-20_obj11.png,,0.957757294178009,0.9649466872215271,31,0.8229186331885974,0.6811702452212883,1.3931897820002632,0.7177772999197973,cuda,vit_b,16,0.9,0.92,0,,
9806,result_2018-08-21-11-38-25.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09806_result_2018-08-21-11-38-25_obj3.png,,0.9263721108436584,0.9737643003463745,32,0.33039024390243904,0.1642617881989178,1.3528384150004058,0.7391865790562283,cuda,vit_b,16,0.9,0.92,0,,
9807,result_2018-08-21-11-38-25.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09807_result_2018-08-21-11-38-25_obj5.png,,0.9699498414993286,0.9773816466331482,32,0.8978466260611002,0.5126184427673423,1.3528384150004058,0.7391865790562283,cuda,vit_b,16,0.9,0.92,0,,
9808,result_2018-08-21-11-38-25.png,6,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09808_result_2018-08-21-11-38-25_obj6.png,,0.9279841184616089,0.9760284423828125,32,0.9546425302552629,0.9261507446812453,1.3528384150004058,0.7391865790562283,cuda,vit_b,16,0.9,0.92,0,,
9809,result_2018-08-21-11-38-25.png,7,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09809_result_2018-08-21-11-38-25_obj7.png,,0.9861515760421753,0.982206404209137,32,0.9106145251396648,0.774445768772348,1.3528384150004058,0.7391865790562283,cuda,vit_b,16,0.9,0.92,0,,
9810,result_2018-08-21-11-38-25.png,8,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09810_result_2018-08-21-11-38-25_obj8.png,,0.9371923804283142,0.9584415555000305,32,0.6224226804123711,0.49678800856531047,1.3528384150004058,0.7391865790562283,cuda,vit_b,16,0.9,0.92,0,,
9811,result_2018-08-21-11-38-25.png,9,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09811_result_2018-08-21-11-38-25_obj9.png,,0.9224812388420105,0.9595918655395508,32,0.8880988023952096,0.9761245823594361,1.3528384150004058,0.7391865790562283,cuda,vit_b,16,0.9,0.92,0,,
9812,result_2018-08-21-11-38-25.png,10,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09812_result_2018-08-21-11-38-25_obj10.png,,0.9962756633758545,0.9892783761024475,32,0.9171483622350675,0.9430858806404658,1.3528384150004058,0.7391865790562283,cuda,vit_b,16,0.9,0.92,0,,
9813,result_2018-08-21-11-38-25.png,11,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09813_result_2018-08-21-11-38-25_obj11.png,,0.9593167901039124,0.9709733724594116,32,0.8204058410771856,0.6766360197513906,1.3528384150004058,0.7391865790562283,cuda,vit_b,16,0.9,0.92,0,,
9814,result_2018-08-21-11-38-25.png,12,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09814_result_2018-08-21-11-38-25_obj12.png,,0.9478272795677185,0.9642029404640198,32,0.8956096523865207,0.667892258117822,1.3528384150004058,0.7391865790562283,cuda,vit_b,16,0.9,0.92,0,,
9815,result_2018-08-21-11-38-55.png,3,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-55.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09815_result_2018-08-21-11-38-55_obj3.png,,0.9620208740234375,0.9201791286468506,34,0.1762545899632803,0.12218334610190107,1.3449937550003597,0.7434978759434705,cuda,vit_b,16,0.9,0.92,0,,
9816,result_2018-08-21-11-38-55.png,5,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-55.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09816_result_2018-08-21-11-38-55_obj5.png,,0.9713652729988098,0.9790357351303101,34,0.8927046860760708,0.5193612507562032,1.3449937550003597,0.7434978759434705,cuda,vit_b,16,0.9,0.92,0,,
9817,result_2018-08-21-11-38-55.png,6,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-55.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09817_result_2018-08-21-11-38-55_obj6.png,,0.9446229934692383,0.9768645167350769,34,0.951550780458139,0.9217875236965513,1.3449937550003597,0.7434978759434705,cuda,vit_b,16,0.9,0.92,0,,
9818,result_2018-08-21-11-38-55.png,7,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-55.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09818_result_2018-08-21-11-38-55_obj7.png,,0.9809070825576782,0.9801245331764221,34,0.8933906745133544,0.7783818950694735,1.3449937550003597,0.7434978759434705,cuda,vit_b,16,0.9,0.92,0,,
9819,result_2018-08-21-11-38-55.png,8,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-55.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09819_result_2018-08-21-11-38-55_obj8.png,,0.9675434231758118,0.9547252655029297,34,0.7639130434782608,0.6791636625811103,1.3449937550003597,0.7434978759434705,cuda,vit_b,16,0.9,0.92,0,,
9820,result_2018-08-21-11-38-55.png,9,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-55.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09820_result_2018-08-21-11-38-55_obj9.png,,0.9023135900497437,0.9705296754837036,34,0.9074212893553223,0.9910554561717353,1.3449937550003597,0.7434978759434705,cuda,vit_b,16,0.9,0.92,0,,
9821,result_2018-08-21-11-38-55.png,10,/mnt/cogar/datasets/OCID-dataset/ARID20/table/bottom/seq02/rgb/result_2018-08-21-11-38-55.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/09821_result_2018-08-21-11-38-55_obj10.png,,0.9998260736465454,0.9901518225669861,34,0.9243959469992206,0.9662447257383966,1.3449937550003597,0.7434978759434705,cuda,vit_b,16,0.9,0.92,0,,
